# Sample Bank DAILY DEPOSIT sub-ledger — close of business 2026-06-18; push with as_of_date=2026-06-18. Feeds BSD1 deposit lines 1-10 (the form's PREVIOUS-week block). Liquid assets are in eod_ladder/.
source_reference,position_type,currency,balance,deposit_account_type,counterparty_reference,product_code,gl_account_code,origination_date,contractual_maturity,interest_rate,rate_type,attributes.balance_ghs,attributes.instrument,attributes.branch_id
DEP-CALL-0067,DEPOSIT,GHS,4755233.17,CALL,SBL-CUST-014344,DEP.CORP.CALL,2004,2019-08-12,,0.055214,FLOATING,,,BR027
DEP-CALL-0068,DEPOSIT,GHS,7906338.58,CALL,SBL-CUST-011146,DEP.CORP.CALL,2004,2020-05-06,,0.041601,FLOATING,,,BR011
DEP-CALL-0069,DEPOSIT,GHS,4694873.24,CALL,SBL-CUST-002762,DEP.CORP.CALL,2004,2020-03-29,,0.029758,FLOATING,,,BR002
DEP-CALL-0070,DEPOSIT,GHS,7964099.29,CALL,SBL-CUST-006186,DEP.CORP.CALL,2004,2025-09-01,,0.03224,FLOATING,,,BR024
DEP-CALL-0071,DEPOSIT,GHS,21003799.52,CALL,SBL-CUST-004534,DEP.CORP.CALL,2004,2025-03-17,,0.0358,FLOATING,,,BR006
DEP-CALL-0072,DEPOSIT,GHS,6279443.35,CALL,SBL-CUST-003254,DEP.CORP.CALL,2004,2024-05-05,,0.05039,FLOATING,,,BR021
DEP-CALL-0073,DEPOSIT,GHS,5207344.83,CALL,SBL-CUST-011632,DEP.CORP.CALL,2004,2024-09-28,,0.038675,FLOATING,,,BR027
DEP-CALL-0074,DEPOSIT,GHS,13285807.82,CALL,SBL-CUST-011694,DEP.CORP.CALL,2004,2023-07-16,,0.035325,FLOATING,,,BR020
DEP-CALL-0075,DEPOSIT,GHS,8958155.46,CALL,SBL-CUST-014818,DEP.CORP.CALL,2004,2024-06-09,,0.038695,FLOATING,,,BR001
DEP-CALL-0076,DEPOSIT,GHS,6045646.58,CALL,SBL-CUST-003221,DEP.CORP.CALL,2004,2021-01-14,,0.049438,FLOATING,,,BR008
DEP-CALL-0077,DEPOSIT,GHS,8805046.08,CALL,SBL-CUST-014083,DEP.CORP.CALL,2004,2020-09-19,,0.043646,FLOATING,,,BR009
DEP-CALL-0078,DEPOSIT,GHS,7391515.83,CALL,SBL-CUST-007646,DEP.CORP.CALL,2004,2024-08-04,,0.049753,FLOATING,,,BR027
DEP-CALL-0079,DEPOSIT,GHS,4455418.62,CALL,SBL-CUST-012596,DEP.CORP.CALL,2004,2023-09-26,,0.036918,FLOATING,,,BR017
DEP-CALL-0080,DEPOSIT,GHS,6489991.81,CALL,SBL-CUST-000021,DEP.CORP.CALL,2004,2024-11-24,,0.050219,FLOATING,,,BR005
DEP-CALL-0081,DEPOSIT,GHS,5419029.54,CALL,SBL-CUST-010328,DEP.CORP.CALL,2004,2020-11-02,,0.032409,FLOATING,,,BR023
DEP-CALL-0082,DEPOSIT,GHS,7602809.12,CALL,SBL-CUST-010797,DEP.CORP.CALL,2004,2024-07-04,,0.042775,FLOATING,,,BR026
DEP-CALL-0083,DEPOSIT,GHS,5509904.64,CALL,SBL-CUST-009248,DEP.CORP.CALL,2004,2023-01-16,,0.043803,FLOATING,,,BR006
DEP-CALL-0084,DEPOSIT,GHS,5267097.44,CALL,SBL-CUST-007746,DEP.CORP.CALL,2004,2022-02-19,,0.054893,FLOATING,,,BR007
DEP-CALL-0085,DEPOSIT,GHS,7751059.6,CALL,SBL-CUST-000531,DEP.CORP.CALL,2004,2022-01-28,,0.057891,FLOATING,,,BR004
DEP-CALL-0086,DEPOSIT,GHS,5106544.22,CALL,SBL-CUST-004695,DEP.CORP.CALL,2004,2024-02-07,,0.056137,FLOATING,,,BR002
DEP-CALL-0087,DEPOSIT,GHS,6069400.35,CALL,SBL-CUST-013167,DEP.CORP.CALL,2004,2021-11-26,,0.05937,FLOATING,,,BR018
DEP-CALL-0088,DEPOSIT,GHS,4886945.79,CALL,SBL-CUST-007103,DEP.CORP.CALL,2004,2022-07-27,,0.025103,FLOATING,,,BR006
DEP-CALL-0089,DEPOSIT,GHS,6328510.64,CALL,SBL-CUST-007471,DEP.CORP.CALL,2004,2024-11-05,,0.037679,FLOATING,,,BR027
DEP-CALL-0090,DEPOSIT,GHS,5661629.2,CALL,SBL-CUST-000676,DEP.CORP.CALL,2004,2023-02-28,,0.04964,FLOATING,,,BR021
DEP-SAVINGS-0001,DEPOSIT,GHS,14880221.61,SAVINGS,SBL-CUST-008309,DEP.RET.SAV,2002,2026-01-28,,0.040483,FLOATING,,,BR020
DEP-SAVINGS-0002,DEPOSIT,GHS,5446254.72,SAVINGS,SBL-CUST-006523,DEP.RET.SAV,2002,2019-12-06,,0.047574,FLOATING,,,BR028
DEP-SAVINGS-0003,DEPOSIT,GHS,6427634.61,SAVINGS,SBL-CUST-000944,DEP.RET.SAV,2002,2022-08-18,,0.055347,FLOATING,,,BR001
DEP-SAVINGS-0004,DEPOSIT,GHS,6543131.96,SAVINGS,SBL-CUST-014839,DEP.RET.SAV,2002,2022-04-05,,0.068423,FLOATING,,,BR027
DEP-SAVINGS-0005,DEPOSIT,GHS,8756823.98,SAVINGS,SBL-CUST-004378,DEP.RET.SAV,2002,2023-03-29,,0.050098,FLOATING,,,BR014
DEP-SAVINGS-0006,DEPOSIT,GHS,6454738.56,SAVINGS,SBL-CUST-004315,DEP.RET.SAV,2002,2020-01-02,,0.040736,FLOATING,,,BR005
DEP-SAVINGS-0007,DEPOSIT,GHS,5120081.22,SAVINGS,SBL-CUST-004266,DEP.RET.SAV,2002,2020-07-30,,0.055934,FLOATING,,,BR014
DEP-SAVINGS-0008,DEPOSIT,GHS,14804106.75,SAVINGS,SBL-CUST-010753,DEP.RET.SAV,2002,2024-04-03,,0.060769,FLOATING,,,BR012
DEP-SAVINGS-0009,DEPOSIT,GHS,5714602.21,SAVINGS,SBL-CUST-003984,DEP.RET.SAV,2002,2024-02-26,,0.04187,FLOATING,,,BR025
DEP-SAVINGS-0010,DEPOSIT,GHS,11791404.62,SAVINGS,SBL-CUST-003062,DEP.RET.SAV,2002,2025-11-13,,0.045204,FLOATING,,,BR025
DEP-SAVINGS-0011,DEPOSIT,GHS,5623462.27,SAVINGS,SBL-CUST-009530,DEP.RET.SAV,2002,2023-09-20,,0.052414,FLOATING,,,BR019
DEP-SAVINGS-0012,DEPOSIT,GHS,6304680.79,SAVINGS,SBL-CUST-003764,DEP.RET.SAV,2002,2023-10-25,,0.072292,FLOATING,,,BR011
DEP-SAVINGS-0013,DEPOSIT,GHS,6204359.54,SAVINGS,SBL-CUST-001226,DEP.RET.SAV,2002,2020-01-29,,0.051709,FLOATING,,,BR019
DEP-SAVINGS-0014,DEPOSIT,GHS,14406587.42,SAVINGS,SBL-CUST-006080,DEP.RET.SAV,2002,2026-02-25,,0.060714,FLOATING,,,BR012
DEP-SAVINGS-0015,DEPOSIT,GHS,9199012.99,SAVINGS,SBL-CUST-002456,DEP.RET.SAV,2002,2023-03-24,,0.053315,FLOATING,,,BR002
DEP-SAVINGS-0016,DEPOSIT,GHS,6972925.32,SAVINGS,SBL-CUST-001540,DEP.RET.SAV,2002,2026-04-02,,0.056164,FLOATING,,,BR003
DEP-SAVINGS-0017,DEPOSIT,GHS,9077903.06,SAVINGS,SBL-CUST-000988,DEP.RET.SAV,2002,2024-05-14,,0.062645,FLOATING,,,BR015
DEP-SAVINGS-0018,DEPOSIT,GHS,5065439.98,SAVINGS,SBL-CUST-013060,DEP.RET.SAV,2002,2021-04-18,,0.069946,FLOATING,,,BR027
DEP-SAVINGS-0019,DEPOSIT,GHS,6922312.88,SAVINGS,SBL-CUST-006696,DEP.RET.SAV,2002,2025-03-07,,0.074352,FLOATING,,,BR027
DEP-SAVINGS-0020,DEPOSIT,GHS,11907304.57,SAVINGS,SBL-CUST-011113,DEP.RET.SAV,2002,2022-03-11,,0.053849,FLOATING,,,BR010
DEP-SAVINGS-0021,DEPOSIT,GHS,25923270.22,SAVINGS,SBL-CUST-010733,DEP.RET.SAV,2002,2024-06-23,,0.066641,FLOATING,,,BR026
DEP-SAVINGS-0022,DEPOSIT,GHS,5671502.8,SAVINGS,SBL-CUST-010261,DEP.RET.SAV,2002,2021-10-06,,0.049659,FLOATING,,,BR016
DEP-SAVINGS-0023,DEPOSIT,GHS,8503368.06,SAVINGS,SBL-CUST-004130,DEP.RET.SAV,2002,2020-03-16,,0.060411,FLOATING,,,BR004
DEP-SAVINGS-0024,DEPOSIT,GHS,7209982.91,SAVINGS,SBL-CUST-014244,DEP.RET.SAV,2002,2024-11-12,,0.066408,FLOATING,,,BR028
DEP-SAVINGS-0025,DEPOSIT,GHS,7729466.81,SAVINGS,SBL-CUST-014115,DEP.RET.SAV,2002,2025-02-11,,0.05209,FLOATING,,,BR003
DEP-SAVINGS-0026,DEPOSIT,GHS,8800660.12,SAVINGS,SBL-CUST-001604,DEP.RET.SAV,2002,2021-12-17,,0.043811,FLOATING,,,BR010
DEP-SAVINGS-0027,DEPOSIT,GHS,5196870.2,SAVINGS,SBL-CUST-000884,DEP.RET.SAV,2002,2019-07-27,,0.062313,FLOATING,,,BR026
DEP-SAVINGS-0028,DEPOSIT,GHS,5501971.57,SAVINGS,SBL-CUST-002409,DEP.RET.SAV,2002,2025-02-23,,0.050724,FLOATING,,,BR026
DEP-SAVINGS-0029,DEPOSIT,GHS,9011511.38,SAVINGS,SBL-CUST-014134,DEP.RET.SAV,2002,2019-12-05,,0.041264,FLOATING,,,BR018
DEP-SAVINGS-0030,DEPOSIT,GHS,12165023.08,SAVINGS,SBL-CUST-013495,DEP.RET.SAV,2002,2020-01-03,,0.052314,FLOATING,,,BR006
DEP-SAVINGS-0031,DEPOSIT,GHS,11792674.07,SAVINGS,SBL-CUST-004580,DEP.RET.SAV,2002,2025-03-10,,0.055457,FLOATING,,,BR024
DEP-SAVINGS-0032,DEPOSIT,GHS,9819017.46,SAVINGS,SBL-CUST-007653,DEP.RET.SAV,2002,2023-06-10,,0.059964,FLOATING,,,BR010
DEP-SAVINGS-0033,DEPOSIT,GHS,17857898.11,SAVINGS,SBL-CUST-007741,DEP.RET.SAV,2002,2024-05-20,,0.067291,FLOATING,,,BR003
DEP-SAVINGS-0034,DEPOSIT,GHS,5111198.26,SAVINGS,SBL-CUST-004060,DEP.RET.SAV,2002,2024-09-28,,0.04753,FLOATING,,,BR027
DEP-SAVINGS-0035,DEPOSIT,GHS,7358753.55,SAVINGS,SBL-CUST-007732,DEP.RET.SAV,2002,2024-11-03,,0.064826,FLOATING,,,BR004
DEP-SAVINGS-0036,DEPOSIT,GHS,58169136.23,SAVINGS,SBL-CUST-014410,DEP.RET.SAV,2002,2019-03-19,,0.070196,FLOATING,,,BR002
DEP-SAVINGS-0037,DEPOSIT,GHS,5706387.14,SAVINGS,SBL-CUST-014134,DEP.RET.SAV,2002,2019-12-20,,0.065002,FLOATING,,,BR004
DEP-SAVINGS-0038,DEPOSIT,GHS,5942721.22,SAVINGS,SBL-CUST-011426,DEP.RET.SAV,2002,2023-02-23,,0.043772,FLOATING,,,BR009
DEP-SAVINGS-0039,DEPOSIT,GHS,34613036.27,SAVINGS,SBL-CUST-014196,DEP.RET.SAV,2002,2021-11-20,,0.074886,FLOATING,,,BR001
DEP-SAVINGS-0040,DEPOSIT,GHS,8583805.89,SAVINGS,SBL-CUST-001253,DEP.RET.SAV,2002,2025-02-09,,0.051467,FLOATING,,,BR001
DEP-SAVINGS-0041,DEPOSIT,GHS,23685599.53,SAVINGS,SBL-CUST-009211,DEP.RET.SAV,2002,2021-03-27,,0.062494,FLOATING,,,BR010
DEP-SAVINGS-0042,DEPOSIT,GHS,7318681.96,SAVINGS,SBL-CUST-005239,DEP.RET.SAV,2002,2022-08-14,,0.054976,FLOATING,,,BR006
DEP-SAVINGS-0043,DEPOSIT,GHS,9146674.14,SAVINGS,SBL-CUST-008892,DEP.RET.SAV,2002,2019-12-22,,0.057333,FLOATING,,,BR018
DEP-SAVINGS-0044,DEPOSIT,GHS,17274055.15,SAVINGS,SBL-CUST-010645,DEP.RET.SAV,2002,2025-01-26,,0.052902,FLOATING,,,BR012
DEP-SAVINGS-0045,DEPOSIT,GHS,10035539.95,SAVINGS,SBL-CUST-014441,DEP.RET.SAV,2002,2023-08-01,,0.043362,FLOATING,,,BR015
DEP-SAVINGS-0046,DEPOSIT,GHS,13578875.17,SAVINGS,SBL-CUST-003437,DEP.RET.SAV,2002,2023-07-01,,0.052254,FLOATING,,,BR013
DEP-SAVINGS-0047,DEPOSIT,GHS,6903089.25,SAVINGS,SBL-CUST-003875,DEP.RET.SAV,2002,2019-03-10,,0.058722,FLOATING,,,BR019
DEP-SAVINGS-0048,DEPOSIT,GHS,21665581.58,SAVINGS,SBL-CUST-004106,DEP.RET.SAV,2002,2023-10-28,,0.059612,FLOATING,,,BR022
DEP-SAVINGS-0049,DEPOSIT,GHS,17253365.53,SAVINGS,SBL-CUST-001427,DEP.RET.SAV,2002,2025-04-22,,0.042988,FLOATING,,,BR027
DEP-SAVINGS-0050,DEPOSIT,GHS,5208765.66,SAVINGS,SBL-CUST-003962,DEP.RET.SAV,2002,2022-08-14,,0.064587,FLOATING,,,BR009
DEP-SAVINGS-0051,DEPOSIT,GHS,5102681.74,SAVINGS,SBL-CUST-009703,DEP.RET.SAV,2002,2018-08-07,,0.051309,FLOATING,,,BR015
DEP-SAVINGS-0052,DEPOSIT,GHS,6607917.7,SAVINGS,SBL-CUST-010629,DEP.RET.SAV,2002,2019-06-13,,0.058663,FLOATING,,,BR026
DEP-SAVINGS-0053,DEPOSIT,GHS,27922802.21,SAVINGS,SBL-CUST-007175,DEP.RET.SAV,2002,2021-06-06,,0.053169,FLOATING,,,BR019
DEP-SAVINGS-0054,DEPOSIT,GHS,7859862.8,SAVINGS,SBL-CUST-010872,DEP.RET.SAV,2002,2023-07-13,,0.059328,FLOATING,,,BR011
DEP-SAVINGS-0055,DEPOSIT,GHS,10658001.7,SAVINGS,SBL-CUST-003093,DEP.RET.SAV,2002,2022-12-22,,0.058761,FLOATING,,,BR022
DEP-SAVINGS-0056,DEPOSIT,GHS,5011429.97,SAVINGS,SBL-CUST-013658,DEP.RET.SAV,2002,2019-04-20,,0.045078,FLOATING,,,BR016
DEP-SAVINGS-0057,DEPOSIT,GHS,5115899.68,SAVINGS,SBL-CUST-014792,DEP.RET.SAV,2002,2021-01-06,,0.068462,FLOATING,,,BR014
DEP-SAVINGS-0058,DEPOSIT,GHS,25988100.4,SAVINGS,SBL-CUST-008068,DEP.RET.SAV,2002,2024-08-13,,0.042166,FLOATING,,,BR009
DEP-SAVINGS-0059,DEPOSIT,GHS,5849918.99,SAVINGS,SBL-CUST-014793,DEP.RET.SAV,2002,2025-10-27,,0.041309,FLOATING,,,BR006
DEP-SAVINGS-0060,DEPOSIT,GHS,6744153.14,SAVINGS,SBL-CUST-003617,DEP.RET.SAV,2002,2019-05-04,,0.071781,FLOATING,,,BR010
DEP-SAVINGS-0061,DEPOSIT,GHS,9241802.2,SAVINGS,SBL-CUST-000513,DEP.RET.SAV,2002,2020-11-28,,0.041963,FLOATING,,,BR020
DEP-SAVINGS-0062,DEPOSIT,GHS,6150122.43,SAVINGS,SBL-CUST-000417,DEP.RET.SAV,2002,2020-08-23,,0.056328,FLOATING,,,BR028
DEP-SAVINGS-0063,DEPOSIT,GHS,4995064.57,SAVINGS,SBL-CUST-002840,DEP.RET.SAV,2002,2023-10-24,,0.046166,FLOATING,,,BR011
DEP-SAVINGS-0064,DEPOSIT,GHS,13476897.13,SAVINGS,SBL-CUST-009647,DEP.RET.SAV,2002,2024-05-09,,0.041552,FLOATING,,,BR012
DEP-SAVINGS-0065,DEPOSIT,GHS,6410713.01,SAVINGS,SBL-CUST-007696,DEP.RET.SAV,2002,2018-08-31,,0.069837,FLOATING,,,BR023
DEP-SAVINGS-0066,DEPOSIT,GHS,6664877.26,SAVINGS,SBL-CUST-014221,DEP.RET.SAV,2002,2026-05-02,,0.044935,FLOATING,,,BR015
DEP-SAVINGS-0067,DEPOSIT,GHS,12691890.95,SAVINGS,SBL-CUST-008178,DEP.RET.SAV,2002,2021-07-08,,0.041219,FLOATING,,,BR011
DEP-SAVINGS-0068,DEPOSIT,GHS,6476509.21,SAVINGS,SBL-CUST-008768,DEP.RET.SAV,2002,2023-12-09,,0.043234,FLOATING,,,BR013
DEP-SAVINGS-0069,DEPOSIT,GHS,6873078.34,SAVINGS,SBL-CUST-010495,DEP.RET.SAV,2002,2024-02-04,,0.043714,FLOATING,,,BR023
DEP-SAVINGS-0070,DEPOSIT,GHS,25595257.66,SAVINGS,SBL-CUST-001561,DEP.RET.SAV,2002,2021-06-08,,0.045501,FLOATING,,,BR020
DEP-SAVINGS-0071,DEPOSIT,GHS,7181299.45,SAVINGS,SBL-CUST-004503,DEP.RET.SAV,2002,2019-08-11,,0.051628,FLOATING,,,BR010
DEP-SAVINGS-0072,DEPOSIT,GHS,9807006.49,SAVINGS,SBL-CUST-011720,DEP.RET.SAV,2002,2018-10-09,,0.062287,FLOATING,,,BR004
DEP-SAVINGS-0073,DEPOSIT,GHS,39191314.33,SAVINGS,SBL-CUST-005935,DEP.RET.SAV,2002,2023-10-13,,0.061991,FLOATING,,,BR017
DEP-SAVINGS-0074,DEPOSIT,GHS,6187873.84,SAVINGS,SBL-CUST-012218,DEP.RET.SAV,2002,2026-01-27,,0.041961,FLOATING,,,BR009
DEP-SAVINGS-0075,DEPOSIT,GHS,5018841.76,SAVINGS,SBL-CUST-005446,DEP.RET.SAV,2002,2020-07-15,,0.053491,FLOATING,,,BR009
DEP-SAVINGS-0076,DEPOSIT,GHS,6494036.32,SAVINGS,SBL-CUST-009376,DEP.RET.SAV,2002,2024-03-10,,0.065797,FLOATING,,,BR023
DEP-SAVINGS-0077,DEPOSIT,GHS,8487544.61,SAVINGS,SBL-CUST-001203,DEP.RET.SAV,2002,2024-06-04,,0.062446,FLOATING,,,BR022
DEP-SAVINGS-0078,DEPOSIT,GHS,14738336.32,SAVINGS,SBL-CUST-005076,DEP.RET.SAV,2002,2025-01-21,,0.070794,FLOATING,,,BR020
DEP-SAVINGS-0079,DEPOSIT,GHS,5665961.88,SAVINGS,SBL-CUST-002798,DEP.RET.SAV,2002,2019-02-19,,0.061481,FLOATING,,,BR025
DEP-SAVINGS-0080,DEPOSIT,GHS,9352173.34,SAVINGS,SBL-CUST-011620,DEP.RET.SAV,2002,2020-10-12,,0.040186,FLOATING,,,BR021
DEP-SAVINGS-0081,DEPOSIT,GHS,5915629.66,SAVINGS,SBL-CUST-012465,DEP.RET.SAV,2002,2021-02-02,,0.062663,FLOATING,,,BR018
DEP-SAVINGS-0082,DEPOSIT,GHS,6772200.27,SAVINGS,SBL-CUST-003691,DEP.RET.SAV,2002,2025-04-13,,0.063268,FLOATING,,,BR019
DEP-SAVINGS-0083,DEPOSIT,GHS,6792844.61,SAVINGS,SBL-CUST-008985,DEP.RET.SAV,2002,2021-05-23,,0.062537,FLOATING,,,BR021
DEP-SAVINGS-0084,DEPOSIT,GHS,6122973.44,SAVINGS,SBL-CUST-007833,DEP.RET.SAV,2002,2022-06-14,,0.048898,FLOATING,,,BR005
DEP-SAVINGS-0085,DEPOSIT,GHS,6331338.65,SAVINGS,SBL-CUST-014397,DEP.RET.SAV,2002,2020-04-22,,0.068261,FLOATING,,,BR019
DEP-SAVINGS-0086,DEPOSIT,GHS,6380760.49,SAVINGS,SBL-CUST-012469,DEP.RET.SAV,2002,2019-06-15,,0.047825,FLOATING,,,BR028
DEP-SAVINGS-0087,DEPOSIT,GHS,11620934.62,SAVINGS,SBL-CUST-004737,DEP.RET.SAV,2002,2020-01-19,,0.069746,FLOATING,,,BR018
DEP-SAVINGS-0088,DEPOSIT,GHS,7112098.05,SAVINGS,SBL-CUST-013738,DEP.RET.SAV,2002,2025-02-11,,0.049007,FLOATING,,,BR027
DEP-SAVINGS-0089,DEPOSIT,GHS,8794410.64,SAVINGS,SBL-CUST-003295,DEP.RET.SAV,2002,2025-11-07,,0.049375,FLOATING,,,BR008
DEP-SAVINGS-0090,DEPOSIT,GHS,10705392.78,SAVINGS,SBL-CUST-009337,DEP.RET.SAV,2002,2021-05-17,,0.040795,FLOATING,,,BR009
DEP-SAVINGS-0091,DEPOSIT,GHS,5163341.57,SAVINGS,SBL-CUST-008963,DEP.RET.SAV,2002,2019-08-01,,0.065198,FLOATING,,,BR002
DEP-SAVINGS-0092,DEPOSIT,GHS,5914925.76,SAVINGS,SBL-CUST-008034,DEP.RET.SAV,2002,2023-01-27,,0.044305,FLOATING,,,BR003
DEP-SAVINGS-0093,DEPOSIT,GHS,6950129.73,SAVINGS,SBL-CUST-009164,DEP.RET.SAV,2002,2024-08-12,,0.048208,FLOATING,,,BR016
DEP-SAVINGS-0094,DEPOSIT,GHS,5823541.34,SAVINGS,SBL-CUST-006036,DEP.RET.SAV,2002,2020-06-21,,0.056768,FLOATING,,,BR002
DEP-SAVINGS-0095,DEPOSIT,GHS,5005593.11,SAVINGS,SBL-CUST-012591,DEP.RET.SAV,2002,2025-04-06,,0.073372,FLOATING,,,BR010
DEP-SAVINGS-0096,DEPOSIT,GHS,10928373.96,SAVINGS,SBL-CUST-002303,DEP.RET.SAV,2002,2022-07-19,,0.050051,FLOATING,,,BR009
DEP-SAVINGS-0097,DEPOSIT,GHS,5414148.83,SAVINGS,SBL-CUST-010062,DEP.RET.SAV,2002,2022-09-08,,0.05995,FLOATING,,,BR008
DEP-SAVINGS-0098,DEPOSIT,GHS,8451604.78,SAVINGS,SBL-CUST-000453,DEP.RET.SAV,2002,2026-04-08,,0.073325,FLOATING,,,BR015
DEP-SAVINGS-0099,DEPOSIT,GHS,14008270.92,SAVINGS,SBL-CUST-012464,DEP.RET.SAV,2002,2021-04-01,,0.073567,FLOATING,,,BR007
DEP-SAVINGS-0100,DEPOSIT,GHS,9238447.45,SAVINGS,SBL-CUST-009616,DEP.RET.SAV,2002,2026-03-30,,0.057574,FLOATING,,,BR026
DEP-SAVINGS-0101,DEPOSIT,GHS,6734722.02,SAVINGS,SBL-CUST-008343,DEP.RET.SAV,2002,2021-02-27,,0.072304,FLOATING,,,BR010
DEP-SAVINGS-0102,DEPOSIT,GHS,15834010.86,SAVINGS,SBL-CUST-001846,DEP.RET.SAV,2002,2022-11-15,,0.059972,FLOATING,,,BR001
DEP-SAVINGS-0103,DEPOSIT,GHS,24939396.39,SAVINGS,SBL-CUST-010342,DEP.RET.SAV,2002,2023-06-13,,0.054573,FLOATING,,,BR011
DEP-SAVINGS-0104,DEPOSIT,GHS,5893533.64,SAVINGS,SBL-CUST-000285,DEP.RET.SAV,2002,2023-03-25,,0.071913,FLOATING,,,BR026
DEP-SAVINGS-0105,DEPOSIT,GHS,14101863.03,SAVINGS,SBL-CUST-008178,DEP.RET.SAV,2002,2024-05-05,,0.047632,FLOATING,,,BR026
DEP-SAVINGS-0106,DEPOSIT,GHS,6034398.24,SAVINGS,SBL-CUST-001389,DEP.RET.SAV,2002,2021-02-26,,0.057685,FLOATING,,,BR010
DEP-SAVINGS-0107,DEPOSIT,GHS,5946319.81,SAVINGS,SBL-CUST-004540,DEP.RET.SAV,2002,2021-07-07,,0.068433,FLOATING,,,BR007
DEP-SAVINGS-0108,DEPOSIT,GHS,7444130.1,SAVINGS,SBL-CUST-006283,DEP.RET.SAV,2002,2022-03-07,,0.068639,FLOATING,,,BR019
DEP-SAVINGS-0109,DEPOSIT,GHS,4992194.73,SAVINGS,SBL-CUST-009049,DEP.RET.SAV,2002,2019-12-03,,0.070986,FLOATING,,,BR023
DEP-SAVINGS-0110,DEPOSIT,GHS,10688189.59,SAVINGS,SBL-CUST-001379,DEP.RET.SAV,2002,2022-11-03,,0.0637,FLOATING,,,BR012
DEP-SAVINGS-0111,DEPOSIT,GHS,5631160.23,SAVINGS,SBL-CUST-002501,DEP.RET.SAV,2002,2024-07-17,,0.061646,FLOATING,,,BR015
DEP-SAVINGS-0112,DEPOSIT,GHS,7575793.1,SAVINGS,SBL-CUST-010718,DEP.RET.SAV,2002,2024-10-11,,0.044513,FLOATING,,,BR011
DEP-SAVINGS-0113,DEPOSIT,GHS,9149257.56,SAVINGS,SBL-CUST-010667,DEP.RET.SAV,2002,2020-02-12,,0.053787,FLOATING,,,BR007
DEP-SAVINGS-0114,DEPOSIT,GHS,9974850.21,SAVINGS,SBL-CUST-000174,DEP.RET.SAV,2002,2021-07-15,,0.062302,FLOATING,,,BR013
DEP-SAVINGS-0115,DEPOSIT,GHS,26005259.83,SAVINGS,SBL-CUST-007024,DEP.RET.SAV,2002,2018-12-01,,0.070793,FLOATING,,,BR021
DEP-SAVINGS-0116,DEPOSIT,GHS,6154670.29,SAVINGS,SBL-CUST-014412,DEP.RET.SAV,2002,2023-11-03,,0.057719,FLOATING,,,BR003
DEP-SAVINGS-0117,DEPOSIT,GHS,7795580.07,SAVINGS,SBL-CUST-005332,DEP.RET.SAV,2002,2018-10-12,,0.044784,FLOATING,,,BR004
DEP-SAVINGS-0118,DEPOSIT,GHS,6026930.48,SAVINGS,SBL-CUST-006986,DEP.RET.SAV,2002,2025-03-28,,0.056192,FLOATING,,,BR002
DEP-SAVINGS-0119,DEPOSIT,GHS,6961736.76,SAVINGS,SBL-CUST-002387,DEP.RET.SAV,2002,2019-01-13,,0.073388,FLOATING,,,BR015
DEP-SAVINGS-0120,DEPOSIT,GHS,5373158.6,SAVINGS,SBL-CUST-000254,DEP.RET.SAV,2002,2020-03-15,,0.063874,FLOATING,,,BR022
DEP-SAVINGS-0121,DEPOSIT,GHS,7115393.3,SAVINGS,SBL-CUST-008354,DEP.RET.SAV,2002,2022-03-14,,0.059913,FLOATING,,,BR015
DEP-SAVINGS-0122,DEPOSIT,GHS,6300834.38,SAVINGS,SBL-CUST-001723,DEP.RET.SAV,2002,2023-05-17,,0.071578,FLOATING,,,BR018
DEP-SAVINGS-0123,DEPOSIT,GHS,5250392.38,SAVINGS,SBL-CUST-010653,DEP.RET.SAV,2002,2020-07-31,,0.051661,FLOATING,,,BR002
DEP-SAVINGS-0124,DEPOSIT,GHS,24565279.96,SAVINGS,SBL-CUST-001293,DEP.RET.SAV,2002,2021-07-03,,0.065698,FLOATING,,,BR004
DEP-SAVINGS-0125,DEPOSIT,GHS,36335102.36,SAVINGS,SBL-CUST-013017,DEP.RET.SAV,2002,2019-07-01,,0.067153,FLOATING,,,BR015
DEP-SAVINGS-0126,DEPOSIT,GHS,6280386.11,SAVINGS,SBL-CUST-001328,DEP.RET.SAV,2002,2025-11-17,,0.058574,FLOATING,,,BR023
DEP-SAVINGS-0127,DEPOSIT,GHS,4975957.26,SAVINGS,SBL-CUST-011580,DEP.RET.SAV,2002,2021-01-20,,0.042365,FLOATING,,,BR014
DEP-SAVINGS-0128,DEPOSIT,GHS,7531762.28,SAVINGS,SBL-CUST-007204,DEP.RET.SAV,2002,2025-02-09,,0.055725,FLOATING,,,BR001
DEP-SAVINGS-0129,DEPOSIT,GHS,5404828.33,SAVINGS,SBL-CUST-004364,DEP.RET.SAV,2002,2018-08-26,,0.068989,FLOATING,,,BR002
DEP-SAVINGS-0130,DEPOSIT,GHS,5880643.64,SAVINGS,SBL-CUST-001378,DEP.RET.SAV,2002,2020-10-20,,0.06323,FLOATING,,,BR004
DEP-SAVINGS-0131,DEPOSIT,GHS,9329833.95,SAVINGS,SBL-CUST-009490,DEP.RET.SAV,2002,2020-01-17,,0.041741,FLOATING,,,BR019
DEP-SAVINGS-0132,DEPOSIT,GHS,5075288.3,SAVINGS,SBL-CUST-012316,DEP.RET.SAV,2002,2022-06-29,,0.069702,FLOATING,,,BR022
