# Sample Bank EOD ladder — liquid-asset book (SECURITY_HOLDING + INTERBANK_PLACEMENT, API_PUSH source) as at close of business 2026-06-24 (Wednesday); push with as_of_date=2026-06-24. One rung of the daily position ladder BSD1 reads; the deposit and loan sub-ledgers are not in this file.
source_reference,position_type,currency,balance,notional,counterparty_reference,product_code,gl_account_code,origination_date,contractual_maturity,next_repricing_date,interest_rate,rate_type,attributes.balance_ghs,attributes.branch_id,attributes.months_on_book,attributes.isin
SECURITY.POSITION/3005607,SECURITY_HOLDING,GHS,23851.67,23851.67,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-09-15,2026-08-20,2026-08-20,0.2585,FIXED,23851.67,BR-001,19,GHGGB3151366
SECURITY.POSITION/3005608,SECURITY_HOLDING,GHS,48044.38,48044.38,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-07-03,2029-06-07,2029-06-07,0.2597,FIXED,48044.38,BR-001,19,GHGGB2964657
SECURITY.POSITION/3005609,SECURITY_HOLDING,GHS,47617.40,47617.40,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-09-06,2026-08-11,2026-08-11,0.2631,FIXED,47617.40,BR-001,19,GHGGB5019391
SECURITY.POSITION/3005610,SECURITY_HOLDING,GHS,42059.26,42059.26,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-08-06,2029-07-11,2029-07-11,0.2585,FIXED,42059.26,BR-001,19,GHGGB7600863
SECURITY.POSITION/3005611,SECURITY_HOLDING,GHS,31258.16,31258.16,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-05-16,2027-04-20,2027-04-20,0.2587,FIXED,31258.16,BR-001,19,GHGGB6842558
SECURITY.POSITION/3005612,SECURITY_HOLDING,GHS,40992.36,40992.36,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-09-26,2028-08-30,2028-08-30,0.2588,FIXED,40992.36,BR-001,19,GHGGB6474469
SECURITY.POSITION/3005646,SECURITY_HOLDING,GHS,544434.17,544434.17,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-11-13,2026-11-03,2026-11-03,0.2333,FIXED,544434.17,BR-001,18,GHGGB5601669
SECURITY.POSITION/3005647,SECURITY_HOLDING,GHS,2870613.44,2870613.44,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-09-10,2026-08-31,2026-08-31,0.2273,FIXED,2870613.44,BR-001,18,GHGGB5416540
SECURITY.POSITION/3005648,SECURITY_HOLDING,GHS,780780.23,780780.23,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-24,2026-07-14,2026-07-14,0.2301,FIXED,780780.23,BR-001,18,GHGGB3597288
SECURITY.POSITION/3005651,SECURITY_HOLDING,GHS,1473852.63,1473852.63,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-10-12,2026-10-02,2026-10-02,0.2253,FIXED,1473852.63,BR-001,18,GHGGB4732956
SECURITY.POSITION/3005653,SECURITY_HOLDING,GHS,378069.85,378069.85,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-05-23,2028-04-26,2028-04-26,0.2624,FIXED,378069.85,BR-001,18,GHGGB2719106
SECURITY.POSITION/3005654,SECURITY_HOLDING,GHS,379563.69,379563.69,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-13,2026-11-17,2026-11-17,0.2563,FIXED,379563.69,BR-001,18,GHGGB7534365
SECURITY.POSITION/3005656,SECURITY_HOLDING,GHS,323674.98,323674.98,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-12-23,2027-11-27,2027-11-27,0.2545,FIXED,323674.98,BR-001,18,GHGGB7394113
SECURITY.POSITION/3005657,SECURITY_HOLDING,GHS,84201.07,84201.07,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-02-26,2028-01-31,2028-01-31,0.2545,FIXED,84201.07,BR-001,18,GHGGB6523340
SECURITY.POSITION/3005659,SECURITY_HOLDING,GHS,350119.36,350119.36,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-12-31,2028-12-04,2028-12-04,0.2574,FIXED,350119.36,BR-001,18,GHGGB7093957
SECURITY.POSITION/3005661,SECURITY_HOLDING,GHS,410938.41,410938.41,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-07-19,2029-06-23,2029-06-23,0.2553,FIXED,410938.41,BR-001,18,GHGGB8053382
SECURITY.POSITION/3005662,SECURITY_HOLDING,GHS,688649.87,688649.87,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-10-03,2028-09-06,2028-09-06,0.2609,FIXED,688649.87,BR-001,18,GHGGB4547857
SECURITY.POSITION/3005663,SECURITY_HOLDING,GHS,326657.58,326657.58,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-09-03,2026-08-08,2026-08-08,0.254,FIXED,326657.58,BR-001,18,GHGGB6394658
SECURITY.POSITION/3005665,SECURITY_HOLDING,GHS,4705.23,4705.23,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-09-03,2026-07-13,2026-07-13,0.2757,FIXED,4705.23,BR-001,18,GHGGB5434327
SECURITY.POSITION/3005666,SECURITY_HOLDING,GHS,36025.63,36025.63,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-25,2030-04-03,2030-04-03,0.2645,FIXED,36025.63,BR-001,18,GHGGB2228935
SECURITY.POSITION/3005667,SECURITY_HOLDING,GHS,7913.38,7913.38,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-08-15,2027-06-24,2027-06-24,0.2704,FIXED,7913.38,BR-001,18,GHGGB1882299
SECURITY.POSITION/3005669,SECURITY_HOLDING,GHS,26525.29,26525.29,SBL-SOV-017052,SEC.BOND.10Y,1206,2024-06-01,2034-04-10,2034-04-10,0.2667,FIXED,26525.29,BR-001,18,GHGGB1866552
SECURITY.POSITION/3005670,SECURITY_HOLDING,GHS,62041.96,62041.96,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-09-25,2029-08-03,2029-08-03,0.2717,FIXED,62041.96,BR-001,18,GHGGB6430130
SECURITY.POSITION/3005671,SECURITY_HOLDING,GHS,48740.78,48740.78,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-10-26,2026-09-04,2026-09-04,0.2668,FIXED,48740.78,BR-001,18,GHGGB3779123
SECURITY.POSITION/3005672,SECURITY_HOLDING,GHS,28191.39,28191.39,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-11-11,2031-09-20,2031-09-20,0.2698,FIXED,28191.39,BR-001,18,GHGGB9771963
SECURITY.POSITION/3005673,SECURITY_HOLDING,GHS,42214.38,42214.38,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-03-25,2029-01-31,2029-01-31,0.272,FIXED,42214.38,BR-001,18,GHGGB7298977
SECURITY.POSITION/3005674,SECURITY_HOLDING,GHS,88014.84,88014.84,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-09-24,2032-08-02,2032-08-02,0.2684,FIXED,88014.84,BR-001,18,GHGGB6795508
SECURITY.POSITION/3005703,SECURITY_HOLDING,GHS,790298.63,790298.63,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-08-19,2026-08-09,2026-08-09,0.187,FIXED,790298.63,BR-001,17,GHGGB9745731
SECURITY.POSITION/3005708,SECURITY_HOLDING,GHS,252838.62,252838.62,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-10-01,2026-09-21,2026-09-21,0.1921,FIXED,252838.62,BR-001,17,GHGGB8769136
SECURITY.POSITION/3005711,SECURITY_HOLDING,GHS,299194.63,299194.63,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-10-07,2026-09-27,2026-09-27,0.1889,FIXED,299194.63,BR-001,17,GHGGB9302403
SECURITY.POSITION/3005712,SECURITY_HOLDING,GHS,119681.82,119681.82,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-09,2027-10-14,2027-10-14,0.2201,FIXED,119681.82,BR-001,17,GHGGB1243794
SECURITY.POSITION/3005715,SECURITY_HOLDING,GHS,387433.64,387433.64,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-11-25,2029-10-30,2029-10-30,0.223,FIXED,387433.64,BR-001,17,GHGGB6200485
SECURITY.POSITION/3005716,SECURITY_HOLDING,GHS,290696.97,290696.97,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-11-30,2028-11-03,2028-11-03,0.2202,FIXED,290696.97,BR-001,17,GHGGB4140594
SECURITY.POSITION/3005717,SECURITY_HOLDING,GHS,529062.28,529062.28,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-12-29,2029-12-03,2029-12-03,0.2207,FIXED,529062.28,BR-001,17,GHGGB1688407
SECURITY.POSITION/3005719,SECURITY_HOLDING,GHS,155894.59,155894.59,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-22,2026-07-27,2026-07-27,0.2229,FIXED,155894.59,BR-001,17,GHGGB2499948
SECURITY.POSITION/3005720,SECURITY_HOLDING,GHS,413393.12,413393.12,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-10-05,2028-09-08,2028-09-08,0.2235,FIXED,413393.12,BR-001,17,GHGGB1087042
SECURITY.POSITION/3005722,SECURITY_HOLDING,GHS,345767.81,345767.81,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-12-14,2027-11-18,2027-11-18,0.2272,FIXED,345767.81,BR-001,17,GHGGB5136181
SECURITY.POSITION/3005723,SECURITY_HOLDING,GHS,64992.53,64992.53,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-03-31,2028-02-07,2028-02-07,0.2463,FIXED,64992.53,BR-001,17,GHGGB8407836
SECURITY.POSITION/3005724,SECURITY_HOLDING,GHS,268312.73,268312.73,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-08-21,2028-06-29,2028-06-29,0.2447,FIXED,268312.73,BR-001,17,GHGGB2007805
SECURITY.POSITION/3005726,SECURITY_HOLDING,GHS,587666.52,587666.52,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-12-16,2027-10-25,2027-10-25,0.2442,FIXED,587666.52,BR-001,17,GHGGB3188713
SECURITY.POSITION/3005727,SECURITY_HOLDING,GHS,107310.86,107310.86,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-13,2030-08-22,2030-08-22,0.2474,FIXED,107310.86,BR-001,17,GHGGB1920543
SECURITY.POSITION/3005728,SECURITY_HOLDING,GHS,701920.44,701920.44,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-01-04,2027-11-13,2027-11-13,0.2406,FIXED,701920.44,BR-001,17,GHGGB4713716
SECURITY.POSITION/3005763,SECURITY_HOLDING,GHS,420634.32,420634.32,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-10-27,2026-10-17,2026-10-17,0.1935,FIXED,420634.32,BR-001,16,GHGGB1237813
SECURITY.POSITION/3005764,SECURITY_HOLDING,GHS,629322.30,629322.30,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-30,2026-07-20,2026-07-20,0.1963,FIXED,629322.30,BR-001,16,GHGGB5134692
SECURITY.POSITION/3005765,SECURITY_HOLDING,GHS,705523.54,705523.54,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-30,2026-07-20,2026-07-20,0.1925,FIXED,705523.54,BR-001,16,GHGGB8082367
SECURITY.POSITION/3005768,SECURITY_HOLDING,GHS,521695.17,521695.17,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-11-27,2026-11-17,2026-11-17,0.1982,FIXED,521695.17,BR-001,16,GHGGB1776868
SECURITY.POSITION/3005771,SECURITY_HOLDING,GHS,497673.89,497673.89,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-15,2026-07-05,2026-07-05,0.1948,FIXED,497673.89,BR-001,16,GHGGB2795001
SECURITY.POSITION/3005772,SECURITY_HOLDING,GHS,806669.72,806669.72,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-12,2027-01-02,2027-01-02,0.1941,FIXED,806669.72,BR-001,16,GHGGB7925714
SECURITY.POSITION/3005773,SECURITY_HOLDING,GHS,1221394.66,1221394.66,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-08-24,2028-07-28,2028-07-28,0.2122,FIXED,1221394.66,BR-001,16,GHGGB1438958
SECURITY.POSITION/3005775,SECURITY_HOLDING,GHS,300486.26,300486.26,SBL-SOV-017052,SEC.BOND.5Y,1205,2025-02-10,2030-01-15,2030-01-15,0.2132,FIXED,300486.26,BR-001,16,GHGGB2341507
SECURITY.POSITION/3005776,SECURITY_HOLDING,GHS,424844.00,424844.00,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-02-19,2029-01-23,2029-01-23,0.2216,FIXED,424844.00,BR-001,16,GHGGB6160241
SECURITY.POSITION/3005777,SECURITY_HOLDING,GHS,1066656.92,1066656.92,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-06-21,2029-05-26,2029-05-26,0.2185,FIXED,1066656.92,BR-001,16,GHGGB4190559
SECURITY.POSITION/3005779,SECURITY_HOLDING,GHS,157024.38,157024.38,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-05-23,2027-04-01,2027-04-01,0.2371,FIXED,157024.38,BR-001,16,GHGGB9037330
SECURITY.POSITION/3005780,SECURITY_HOLDING,GHS,302114.85,302114.85,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-02-25,2030-01-03,2030-01-03,0.2443,FIXED,302114.85,BR-001,16,GHGGB4821849
SECURITY.POSITION/3005781,SECURITY_HOLDING,GHS,467824.04,467824.04,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-21,2026-11-30,2026-11-30,0.2404,FIXED,467824.04,BR-001,16,GHGGB1862563
SECURITY.POSITION/3005782,SECURITY_HOLDING,GHS,242397.97,242397.97,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-11-23,2029-10-01,2029-10-01,0.2389,FIXED,242397.97,BR-001,16,GHGGB6967609
SECURITY.POSITION/3005783,SECURITY_HOLDING,GHS,502796.86,502796.86,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-02-11,2029-12-20,2029-12-20,0.2372,FIXED,502796.86,BR-001,16,GHGGB2991062
SECURITY.POSITION/3005787,SECURITY_HOLDING,GHS,32307.57,32307.57,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-01-26,2031-12-05,2031-12-05,0.2411,FIXED,32307.57,BR-001,16,GHGGB7918687
SECURITY.POSITION/3005788,SECURITY_HOLDING,GHS,143955.85,143955.85,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-02,2029-06-10,2029-06-10,0.2441,FIXED,143955.85,BR-001,16,GHGGB5371202
SECURITY.POSITION/3005827,SECURITY_HOLDING,GHS,783536.93,783536.93,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-08-15,2026-08-05,2026-08-05,0.1929,FIXED,783536.93,BR-001,15,GHGGB8684698
SECURITY.POSITION/3005831,SECURITY_HOLDING,GHS,2714464.52,2714464.52,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-10,2026-12-31,2026-12-31,0.1963,FIXED,2714464.52,BR-001,15,GHGGB8671342
SECURITY.POSITION/3005832,SECURITY_HOLDING,GHS,1785493.95,1785493.95,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-12-13,2026-12-03,2026-12-03,0.1965,FIXED,1785493.95,BR-001,15,GHGGB9248270
SECURITY.POSITION/3005833,SECURITY_HOLDING,GHS,756231.30,756231.30,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-03-25,2027-03-15,2027-03-15,0.1893,FIXED,756231.30,BR-001,15,GHGGB2682600
SECURITY.POSITION/3005835,SECURITY_HOLDING,GHS,749098.73,749098.73,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-07-28,2028-07-01,2028-07-01,0.2197,FIXED,749098.73,BR-001,15,GHGGB6486782
SECURITY.POSITION/3005836,SECURITY_HOLDING,GHS,237965.63,237965.63,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-12-25,2029-11-29,2029-11-29,0.2157,FIXED,237965.63,BR-001,15,GHGGB5482248
SECURITY.POSITION/3005837,SECURITY_HOLDING,GHS,120920.19,120920.19,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-04-04,2029-03-09,2029-03-09,0.223,FIXED,120920.19,BR-001,15,GHGGB1506403
SECURITY.POSITION/3005838,SECURITY_HOLDING,GHS,133999.33,133999.33,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-05-08,2027-04-12,2027-04-12,0.2239,FIXED,133999.33,BR-001,15,GHGGB9845083
SECURITY.POSITION/3005839,SECURITY_HOLDING,GHS,234213.54,234213.54,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-08-12,2028-07-16,2028-07-16,0.2141,FIXED,234213.54,BR-001,15,GHGGB8304256
SECURITY.POSITION/3005840,SECURITY_HOLDING,GHS,238535.45,238535.45,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-11,2026-09-15,2026-09-15,0.2209,FIXED,238535.45,BR-001,15,GHGGB1536525
SECURITY.POSITION/3005841,SECURITY_HOLDING,GHS,140735.50,140735.50,SBL-SOV-017052,SEC.BOND.5Y,1205,2025-03-09,2030-02-11,2030-02-11,0.2197,FIXED,140735.50,BR-001,15,GHGGB8947476
SECURITY.POSITION/3005842,SECURITY_HOLDING,GHS,226726.69,226726.69,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-18,2026-09-22,2026-09-22,0.2177,FIXED,226726.69,BR-001,15,GHGGB8449755
SECURITY.POSITION/3005844,SECURITY_HOLDING,GHS,105492.48,105492.48,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-11,2026-10-16,2026-10-16,0.2106,FIXED,105492.48,BR-001,15,GHGGB5917712
SECURITY.POSITION/3005845,SECURITY_HOLDING,GHS,327049.73,327049.73,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-28,2027-11-02,2027-11-02,0.2231,FIXED,327049.73,BR-001,15,GHGGB3271492
SECURITY.POSITION/3005846,SECURITY_HOLDING,GHS,45915.90,45915.90,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-02-06,2031-12-16,2031-12-16,0.2367,FIXED,45915.90,BR-001,15,GHGGB8147607
SECURITY.POSITION/3005847,SECURITY_HOLDING,GHS,141216.39,141216.39,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-30,2026-12-09,2026-12-09,0.2359,FIXED,141216.39,BR-001,15,GHGGB9221315
SECURITY.POSITION/3005848,SECURITY_HOLDING,GHS,48907.26,48907.26,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-02-22,2032-12-31,2032-12-31,0.2366,FIXED,48907.26,BR-001,15,GHGGB2852479
SECURITY.POSITION/3005849,SECURITY_HOLDING,GHS,22549.38,22549.38,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-09-27,2030-08-06,2030-08-06,0.24,FIXED,22549.38,BR-001,15,GHGGB2736244
SECURITY.POSITION/3005850,SECURITY_HOLDING,GHS,56026.93,56026.93,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-21,2030-08-30,2030-08-30,0.235,FIXED,56026.93,BR-001,15,GHGGB7538230
SECURITY.POSITION/3005852,SECURITY_HOLDING,GHS,12684.30,12684.30,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-07-21,2033-05-29,2033-05-29,0.2378,FIXED,12684.30,BR-001,15,GHGGB3566889
SECURITY.POSITION/3005891,SECURITY_HOLDING,GHS,1129717.50,1129717.50,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-13,2027-01-03,2027-01-03,0.1878,FIXED,1129717.50,BR-001,14,GHGGB2199879
SECURITY.POSITION/3005892,SECURITY_HOLDING,GHS,862778.38,862778.38,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-02-10,2027-01-31,2027-01-31,0.1947,FIXED,862778.38,BR-001,14,GHGGB1014808
SECURITY.POSITION/3005894,SECURITY_HOLDING,GHS,188560.29,188560.29,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-03-17,2027-03-07,2027-03-07,0.199,FIXED,188560.29,BR-001,14,GHGGB4832684
SECURITY.POSITION/3005895,SECURITY_HOLDING,GHS,514154.33,514154.33,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-28,2026-07-18,2026-07-18,0.1947,FIXED,514154.33,BR-001,14,GHGGB7832598
SECURITY.POSITION/3005897,SECURITY_HOLDING,GHS,278812.61,278812.61,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-05,2026-12-26,2026-12-26,0.196,FIXED,278812.61,BR-001,14,GHGGB9034841
SECURITY.POSITION/3005898,SECURITY_HOLDING,GHS,594070.37,594070.37,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-14,2027-01-04,2027-01-04,0.197,FIXED,594070.37,BR-001,14,GHGGB2928743
SECURITY.POSITION/3005900,SECURITY_HOLDING,GHS,125352.55,125352.55,SBL-SOV-017052,SEC.BOND.5Y,1205,2025-02-05,2030-01-10,2030-01-10,0.2252,FIXED,125352.55,BR-001,14,GHGGB9572966
SECURITY.POSITION/3005901,SECURITY_HOLDING,GHS,73370.61,73370.61,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-06-07,2029-05-12,2029-05-12,0.2214,FIXED,73370.61,BR-001,14,GHGGB4156256
SECURITY.POSITION/3005902,SECURITY_HOLDING,GHS,409055.48,409055.48,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-06-01,2027-05-06,2027-05-06,0.222,FIXED,409055.48,BR-001,14,GHGGB3907808
SECURITY.POSITION/3005903,SECURITY_HOLDING,GHS,355658.19,355658.19,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-22,2026-10-27,2026-10-27,0.2176,FIXED,355658.19,BR-001,14,GHGGB7661883
SECURITY.POSITION/3005908,SECURITY_HOLDING,GHS,322685.05,322685.05,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-09-13,2027-08-18,2027-08-18,0.2183,FIXED,322685.05,BR-001,14,GHGGB3808239
SECURITY.POSITION/3005909,SECURITY_HOLDING,GHS,1815.13,1815.13,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-09-11,2027-08-16,2027-08-16,0.2252,FIXED,1815.13,BR-001,14,GHGGB9212468
SECURITY.POSITION/3005910,SECURITY_HOLDING,GHS,319465.65,319465.65,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-19,2026-09-23,2026-09-23,0.2152,FIXED,319465.65,BR-001,14,GHGGB6193737
SECURITY.POSITION/3005912,SECURITY_HOLDING,GHS,47237.57,47237.57,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-06-14,2033-04-22,2033-04-22,0.2319,FIXED,47237.57,BR-001,14,GHGGB6687762
SECURITY.POSITION/3005913,SECURITY_HOLDING,GHS,156211.59,156211.59,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-04-15,2033-02-21,2033-02-21,0.2351,FIXED,156211.59,BR-001,14,GHGGB7267910
SECURITY.POSITION/3005914,SECURITY_HOLDING,GHS,62541.11,62541.11,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-09-21,2033-07-30,2033-07-30,0.2393,FIXED,62541.11,BR-001,14,GHGGB6565512
SECURITY.POSITION/3005916,SECURITY_HOLDING,GHS,52294.24,52294.24,SBL-SOV-017052,SEC.BOND.10Y,1206,2024-07-20,2034-05-29,2034-05-29,0.2352,FIXED,52294.24,BR-001,14,GHGGB3607702
SECURITY.POSITION/3005917,SECURITY_HOLDING,GHS,47443.69,47443.69,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-02-23,2030-01-01,2030-01-01,0.2386,FIXED,47443.69,BR-001,14,GHGGB7176990
SECURITY.POSITION/3005918,SECURITY_HOLDING,GHS,45505.98,45505.98,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-03-05,2027-01-12,2027-01-12,0.2406,FIXED,45505.98,BR-001,14,GHGGB8806214
SECURITY.POSITION/3005943,SECURITY_HOLDING,GHS,159963.14,159963.14,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-16,2027-01-06,2027-01-06,0.1906,FIXED,159963.14,BR-001,13,GHGGB6409079
SECURITY.POSITION/3005945,SECURITY_HOLDING,GHS,2064148.17,2064148.17,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-09-11,2026-09-01,2026-09-01,0.1992,FIXED,2064148.17,BR-001,13,GHGGB3664435
SECURITY.POSITION/3005947,SECURITY_HOLDING,GHS,773908.61,773908.61,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-03-26,2027-03-16,2027-03-16,0.1951,FIXED,773908.61,BR-001,13,GHGGB4157753
SECURITY.POSITION/3005948,SECURITY_HOLDING,GHS,635539.17,635539.17,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-08-05,2026-07-26,2026-07-26,0.1954,FIXED,635539.17,BR-001,13,GHGGB1722461
SECURITY.POSITION/3005950,SECURITY_HOLDING,GHS,615474.94,615474.94,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-09-06,2026-08-27,2026-08-27,0.197,FIXED,615474.94,BR-001,13,GHGGB9901869
SECURITY.POSITION/3005952,SECURITY_HOLDING,GHS,1495390.12,1495390.12,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-02-19,2028-01-24,2028-01-24,0.2169,FIXED,1495390.12,BR-001,13,GHGGB1075639
SECURITY.POSITION/3005953,SECURITY_HOLDING,GHS,297213.03,297213.03,SBL-SOV-017052,SEC.BOND.5Y,1205,2025-02-09,2030-01-14,2030-01-14,0.2183,FIXED,297213.03,BR-001,13,GHGGB3107198
SECURITY.POSITION/3005954,SECURITY_HOLDING,GHS,546957.00,546957.00,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-06-28,2029-06-02,2029-06-02,0.2164,FIXED,546957.00,BR-001,13,GHGGB9477547
SECURITY.POSITION/3005956,SECURITY_HOLDING,GHS,1095990.07,1095990.07,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-08-28,2028-08-01,2028-08-01,0.2157,FIXED,1095990.07,BR-001,13,GHGGB3844449
SECURITY.POSITION/3005957,SECURITY_HOLDING,GHS,1184071.46,1184071.46,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-13,2027-03-18,2027-03-18,0.2168,FIXED,1184071.46,BR-001,13,GHGGB4269100
SECURITY.POSITION/3005958,SECURITY_HOLDING,GHS,520263.46,520263.46,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-10-28,2029-10-02,2029-10-02,0.2145,FIXED,520263.46,BR-001,13,GHGGB4024232
SECURITY.POSITION/3005959,SECURITY_HOLDING,GHS,1231305.56,1231305.56,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-06-02,2027-05-07,2027-05-07,0.2199,FIXED,1231305.56,BR-001,13,GHGGB3919803
SECURITY.POSITION/3005960,SECURITY_HOLDING,GHS,70099.69,70099.69,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-12-09,2028-10-17,2028-10-17,0.2375,FIXED,70099.69,BR-001,13,GHGGB8956796
SECURITY.POSITION/3005961,SECURITY_HOLDING,GHS,259182.39,259182.39,SBL-SOV-017052,SEC.BOND.10Y,1206,2024-06-15,2034-04-24,2034-04-24,0.2431,FIXED,259182.39,BR-001,13,GHGGB9539274
SECURITY.POSITION/3005962,SECURITY_HOLDING,GHS,426664.64,426664.64,SBL-SOV-017052,SEC.BOND.10Y,1206,2025-05-18,2035-03-27,2035-03-27,0.2398,FIXED,426664.64,BR-001,13,GHGGB7256186
SECURITY.POSITION/3005963,SECURITY_HOLDING,GHS,94302.67,94302.67,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-09-03,2030-07-13,2030-07-13,0.2397,FIXED,94302.67,BR-001,13,GHGGB3042150
SECURITY.POSITION/3005964,SECURITY_HOLDING,GHS,119333.47,119333.47,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-03,2030-08-12,2030-08-12,0.241,FIXED,119333.47,BR-001,13,GHGGB6432187
