# Sample Bank EOD ladder — liquid-asset book (SECURITY_HOLDING + INTERBANK_PLACEMENT, API_PUSH source) as at close of business 2026-06-27 (Saturday); push with as_of_date=2026-06-27. One rung of the daily position ladder BSD1 reads; the deposit and loan sub-ledgers are not in this file.
source_reference,position_type,currency,balance,notional,counterparty_reference,product_code,gl_account_code,origination_date,contractual_maturity,next_repricing_date,interest_rate,rate_type,attributes.balance_ghs,attributes.branch_id,attributes.months_on_book,attributes.isin
SECURITY.POSITION/3005600,SECURITY_HOLDING,GHS,463386.93,463386.93,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-08-27,2026-08-17,2026-08-17,0.2275,FIXED,463386.93,BR-001,19,GHGGB8075373
SECURITY.POSITION/3005601,SECURITY_HOLDING,GHS,29491.79,29491.79,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-04,2026-07-09,2026-07-09,0.2653,FIXED,29491.79,BR-001,19,GHGGB2644808
SECURITY.POSITION/3005602,SECURITY_HOLDING,GHS,64152.02,64152.02,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-06-15,2029-05-20,2029-05-20,0.2637,FIXED,64152.02,BR-001,19,GHGGB4800080
SECURITY.POSITION/3005603,SECURITY_HOLDING,GHS,16356.07,16356.07,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-20,2026-07-25,2026-07-25,0.2631,FIXED,16356.07,BR-001,19,GHGGB9004782
SECURITY.POSITION/3005604,SECURITY_HOLDING,GHS,25366.84,25366.84,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-03-27,2029-03-01,2029-03-01,0.2625,FIXED,25366.84,BR-001,19,GHGGB6219534
SECURITY.POSITION/3005605,SECURITY_HOLDING,GHS,27443.40,27443.40,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-02,2027-09-06,2027-09-06,0.2588,FIXED,27443.40,BR-001,19,GHGGB2073812
SECURITY.POSITION/3005607,SECURITY_HOLDING,GHS,23902.57,23902.57,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-09-15,2026-08-20,2026-08-20,0.2585,FIXED,23902.57,BR-001,19,GHGGB3151366
SECURITY.POSITION/3005608,SECURITY_HOLDING,GHS,48147.37,48147.37,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-07-03,2029-06-07,2029-06-07,0.2597,FIXED,48147.37,BR-001,19,GHGGB2964657
SECURITY.POSITION/3005609,SECURITY_HOLDING,GHS,47720.82,47720.82,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-09-06,2026-08-11,2026-08-11,0.2631,FIXED,47720.82,BR-001,19,GHGGB5019391
SECURITY.POSITION/3005610,SECURITY_HOLDING,GHS,42149.01,42149.01,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-08-06,2029-07-11,2029-07-11,0.2585,FIXED,42149.01,BR-001,19,GHGGB7600863
SECURITY.POSITION/3005611,SECURITY_HOLDING,GHS,31324.91,31324.91,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-05-16,2027-04-20,2027-04-20,0.2587,FIXED,31324.91,BR-001,19,GHGGB6842558
SECURITY.POSITION/3005612,SECURITY_HOLDING,GHS,41079.93,41079.93,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-09-26,2028-08-30,2028-08-30,0.2588,FIXED,41079.93,BR-001,19,GHGGB6474469
SECURITY.POSITION/3005646,SECURITY_HOLDING,GHS,545482.16,545482.16,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-11-13,2026-11-03,2026-11-03,0.2333,FIXED,545482.16,BR-001,18,GHGGB5601669
SECURITY.POSITION/3005647,SECURITY_HOLDING,GHS,2875996.49,2875996.49,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-09-10,2026-08-31,2026-08-31,0.2273,FIXED,2875996.49,BR-001,18,GHGGB5416540
SECURITY.POSITION/3005648,SECURITY_HOLDING,GHS,782262.48,782262.48,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-24,2026-07-14,2026-07-14,0.2301,FIXED,782262.48,BR-001,18,GHGGB3597288
SECURITY.POSITION/3005651,SECURITY_HOLDING,GHS,1476592.03,1476592.03,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-10-12,2026-10-02,2026-10-02,0.2253,FIXED,1476592.03,BR-001,18,GHGGB4732956
SECURITY.POSITION/3005653,SECURITY_HOLDING,GHS,378888.77,378888.77,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-05-23,2028-04-26,2028-04-26,0.2624,FIXED,378888.77,BR-001,18,GHGGB2719106
SECURITY.POSITION/3005654,SECURITY_HOLDING,GHS,380366.66,380366.66,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-13,2026-11-17,2026-11-17,0.2563,FIXED,380366.66,BR-001,18,GHGGB7534365
SECURITY.POSITION/3005656,SECURITY_HOLDING,GHS,324354.88,324354.88,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-12-23,2027-11-27,2027-11-27,0.2545,FIXED,324354.88,BR-001,18,GHGGB7394113
SECURITY.POSITION/3005657,SECURITY_HOLDING,GHS,84377.94,84377.94,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-02-26,2028-01-31,2028-01-31,0.2545,FIXED,84377.94,BR-001,18,GHGGB6523340
SECURITY.POSITION/3005659,SECURITY_HOLDING,GHS,350863.22,350863.22,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-12-31,2028-12-04,2028-12-04,0.2574,FIXED,350863.22,BR-001,18,GHGGB7093957
SECURITY.POSITION/3005661,SECURITY_HOLDING,GHS,411804.34,411804.34,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-07-19,2029-06-23,2029-06-23,0.2553,FIXED,411804.34,BR-001,18,GHGGB8053382
SECURITY.POSITION/3005662,SECURITY_HOLDING,GHS,690132.96,690132.96,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-10-03,2028-09-06,2028-09-06,0.2609,FIXED,690132.96,BR-001,18,GHGGB4547857
SECURITY.POSITION/3005663,SECURITY_HOLDING,GHS,327342.40,327342.40,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-09-03,2026-08-08,2026-08-08,0.254,FIXED,327342.40,BR-001,18,GHGGB6394658
SECURITY.POSITION/3005665,SECURITY_HOLDING,GHS,4715.94,4715.94,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-09-03,2026-07-13,2026-07-13,0.2757,FIXED,4715.94,BR-001,18,GHGGB5434327
SECURITY.POSITION/3005666,SECURITY_HOLDING,GHS,36104.29,36104.29,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-25,2030-04-03,2030-04-03,0.2645,FIXED,36104.29,BR-001,18,GHGGB2228935
SECURITY.POSITION/3005667,SECURITY_HOLDING,GHS,7931.04,7931.04,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-08-15,2027-06-24,2027-06-24,0.2704,FIXED,7931.04,BR-001,18,GHGGB1882299
SECURITY.POSITION/3005669,SECURITY_HOLDING,GHS,26583.69,26583.69,SBL-SOV-017052,SEC.BOND.10Y,1206,2024-06-01,2034-04-10,2034-04-10,0.2667,FIXED,26583.69,BR-001,18,GHGGB1866552
SECURITY.POSITION/3005670,SECURITY_HOLDING,GHS,62181.13,62181.13,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-09-25,2029-08-03,2029-08-03,0.2717,FIXED,62181.13,BR-001,18,GHGGB6430130
SECURITY.POSITION/3005671,SECURITY_HOLDING,GHS,48848.14,48848.14,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-10-26,2026-09-04,2026-09-04,0.2668,FIXED,48848.14,BR-001,18,GHGGB3779123
SECURITY.POSITION/3005672,SECURITY_HOLDING,GHS,28254.19,28254.19,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-11-11,2031-09-20,2031-09-20,0.2698,FIXED,28254.19,BR-001,18,GHGGB9771963
SECURITY.POSITION/3005673,SECURITY_HOLDING,GHS,42309.18,42309.18,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-03-25,2029-01-31,2029-01-31,0.272,FIXED,42309.18,BR-001,18,GHGGB7298977
SECURITY.POSITION/3005674,SECURITY_HOLDING,GHS,88209.87,88209.87,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-09-24,2032-08-02,2032-08-02,0.2684,FIXED,88209.87,BR-001,18,GHGGB6795508
SECURITY.POSITION/3005703,SECURITY_HOLDING,GHS,791517.06,791517.06,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-08-19,2026-08-09,2026-08-09,0.187,FIXED,791517.06,BR-001,17,GHGGB9745731
SECURITY.POSITION/3005708,SECURITY_HOLDING,GHS,253239.10,253239.10,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-10-01,2026-09-21,2026-09-21,0.1921,FIXED,253239.10,BR-001,17,GHGGB8769136
SECURITY.POSITION/3005711,SECURITY_HOLDING,GHS,299660.60,299660.60,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-10-07,2026-09-27,2026-09-27,0.1889,FIXED,299660.60,BR-001,17,GHGGB9302403
SECURITY.POSITION/3005712,SECURITY_HOLDING,GHS,119899.11,119899.11,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-09,2027-10-14,2027-10-14,0.2201,FIXED,119899.11,BR-001,17,GHGGB1243794
SECURITY.POSITION/3005715,SECURITY_HOLDING,GHS,388146.37,388146.37,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-11-25,2029-10-30,2029-10-30,0.223,FIXED,388146.37,BR-001,17,GHGGB6200485
SECURITY.POSITION/3005716,SECURITY_HOLDING,GHS,291225.01,291225.01,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-11-30,2028-11-03,2028-11-03,0.2202,FIXED,291225.01,BR-001,17,GHGGB4140594
SECURITY.POSITION/3005717,SECURITY_HOLDING,GHS,530025.48,530025.48,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-12-29,2029-12-03,2029-12-03,0.2207,FIXED,530025.48,BR-001,17,GHGGB1688407
SECURITY.POSITION/3005719,SECURITY_HOLDING,GHS,156181.25,156181.25,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-22,2026-07-27,2026-07-27,0.2229,FIXED,156181.25,BR-001,17,GHGGB2499948
SECURITY.POSITION/3005720,SECURITY_HOLDING,GHS,414155.32,414155.32,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-10-05,2028-09-08,2028-09-08,0.2235,FIXED,414155.32,BR-001,17,GHGGB1087042
SECURITY.POSITION/3005722,SECURITY_HOLDING,GHS,346415.91,346415.91,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-12-14,2027-11-18,2027-11-18,0.2272,FIXED,346415.91,BR-001,17,GHGGB5136181
SECURITY.POSITION/3005723,SECURITY_HOLDING,GHS,65124.64,65124.64,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-03-31,2028-02-07,2028-02-07,0.2463,FIXED,65124.64,BR-001,17,GHGGB8407836
SECURITY.POSITION/3005724,SECURITY_HOLDING,GHS,268854.55,268854.55,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-08-21,2028-06-29,2028-06-29,0.2447,FIXED,268854.55,BR-001,17,GHGGB2007805
SECURITY.POSITION/3005726,SECURITY_HOLDING,GHS,588850.80,588850.80,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-12-16,2027-10-25,2027-10-25,0.2442,FIXED,588850.80,BR-001,17,GHGGB3188713
SECURITY.POSITION/3005727,SECURITY_HOLDING,GHS,107529.96,107529.96,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-13,2030-08-22,2030-08-22,0.2474,FIXED,107529.96,BR-001,17,GHGGB1920543
SECURITY.POSITION/3005728,SECURITY_HOLDING,GHS,703314.03,703314.03,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-01-04,2027-11-13,2027-11-13,0.2406,FIXED,703314.03,BR-001,17,GHGGB4713716
SECURITY.POSITION/3005763,SECURITY_HOLDING,GHS,421305.43,421305.43,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-10-27,2026-10-17,2026-10-17,0.1935,FIXED,421305.43,BR-001,16,GHGGB1237813
SECURITY.POSITION/3005764,SECURITY_HOLDING,GHS,630340.95,630340.95,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-30,2026-07-20,2026-07-20,0.1963,FIXED,630340.95,BR-001,16,GHGGB5134692
SECURITY.POSITION/3005765,SECURITY_HOLDING,GHS,706643.35,706643.35,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-30,2026-07-20,2026-07-20,0.1925,FIXED,706643.35,BR-001,16,GHGGB8082367
SECURITY.POSITION/3005768,SECURITY_HOLDING,GHS,522547.81,522547.81,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-11-27,2026-11-17,2026-11-17,0.1982,FIXED,522547.81,BR-001,16,GHGGB1776868
SECURITY.POSITION/3005771,SECURITY_HOLDING,GHS,498473.28,498473.28,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-15,2026-07-05,2026-07-05,0.1948,FIXED,498473.28,BR-001,16,GHGGB2795001
SECURITY.POSITION/3005772,SECURITY_HOLDING,GHS,807960.76,807960.76,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-12,2027-01-02,2027-01-02,0.1941,FIXED,807960.76,BR-001,16,GHGGB7925714
SECURITY.POSITION/3005773,SECURITY_HOLDING,GHS,1223532.37,1223532.37,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-08-24,2028-07-28,2028-07-28,0.2122,FIXED,1223532.37,BR-001,16,GHGGB1438958
SECURITY.POSITION/3005775,SECURITY_HOLDING,GHS,301014.67,301014.67,SBL-SOV-017052,SEC.BOND.5Y,1205,2025-02-10,2030-01-15,2030-01-15,0.2132,FIXED,301014.67,BR-001,16,GHGGB2341507
SECURITY.POSITION/3005776,SECURITY_HOLDING,GHS,425620.62,425620.62,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-02-19,2029-01-23,2029-01-23,0.2216,FIXED,425620.62,BR-001,16,GHGGB6160241
SECURITY.POSITION/3005777,SECURITY_HOLDING,GHS,1068579.43,1068579.43,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-06-21,2029-05-26,2029-05-26,0.2185,FIXED,1068579.43,BR-001,16,GHGGB4190559
SECURITY.POSITION/3005779,SECURITY_HOLDING,GHS,157331.58,157331.58,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-05-23,2027-04-01,2027-04-01,0.2371,FIXED,157331.58,BR-001,16,GHGGB9037330
SECURITY.POSITION/3005780,SECURITY_HOLDING,GHS,302723.92,302723.92,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-02-25,2030-01-03,2030-01-03,0.2443,FIXED,302723.92,BR-001,16,GHGGB4821849
SECURITY.POSITION/3005781,SECURITY_HOLDING,GHS,468752.07,468752.07,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-21,2026-11-30,2026-11-30,0.2404,FIXED,468752.07,BR-001,16,GHGGB1862563
SECURITY.POSITION/3005782,SECURITY_HOLDING,GHS,242875.81,242875.81,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-11-23,2029-10-01,2029-10-01,0.2389,FIXED,242875.81,BR-001,16,GHGGB6967609
SECURITY.POSITION/3005783,SECURITY_HOLDING,GHS,503780.95,503780.95,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-02-11,2029-12-20,2029-12-20,0.2372,FIXED,503780.95,BR-001,16,GHGGB2991062
SECURITY.POSITION/3005787,SECURITY_HOLDING,GHS,32371.84,32371.84,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-01-26,2031-12-05,2031-12-05,0.2411,FIXED,32371.84,BR-001,16,GHGGB7918687
SECURITY.POSITION/3005788,SECURITY_HOLDING,GHS,144245.83,144245.83,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-02,2029-06-10,2029-06-10,0.2441,FIXED,144245.83,BR-001,16,GHGGB5371202
SECURITY.POSITION/3005827,SECURITY_HOLDING,GHS,784783.17,784783.17,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-08-15,2026-08-05,2026-08-05,0.1929,FIXED,784783.17,BR-001,15,GHGGB8684698
SECURITY.POSITION/3005831,SECURITY_HOLDING,GHS,2718858.28,2718858.28,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-10,2026-12-31,2026-12-31,0.1963,FIXED,2718858.28,BR-001,15,GHGGB8671342
SECURITY.POSITION/3005832,SECURITY_HOLDING,GHS,1788386.99,1788386.99,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-12-13,2026-12-03,2026-12-03,0.1965,FIXED,1788386.99,BR-001,15,GHGGB9248270
SECURITY.POSITION/3005833,SECURITY_HOLDING,GHS,757411.58,757411.58,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-03-25,2027-03-15,2027-03-15,0.1893,FIXED,757411.58,BR-001,15,GHGGB2682600
SECURITY.POSITION/3005835,SECURITY_HOLDING,GHS,750456.32,750456.32,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-07-28,2028-07-01,2028-07-01,0.2197,FIXED,750456.32,BR-001,15,GHGGB6486782
SECURITY.POSITION/3005836,SECURITY_HOLDING,GHS,238389.02,238389.02,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-12-25,2029-11-29,2029-11-29,0.2157,FIXED,238389.02,BR-001,15,GHGGB5482248
SECURITY.POSITION/3005837,SECURITY_HOLDING,GHS,121142.63,121142.63,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-04-04,2029-03-09,2029-03-09,0.223,FIXED,121142.63,BR-001,15,GHGGB1506403
SECURITY.POSITION/3005838,SECURITY_HOLDING,GHS,134246.83,134246.83,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-05-08,2027-04-12,2027-04-12,0.2239,FIXED,134246.83,BR-001,15,GHGGB9845083
SECURITY.POSITION/3005839,SECURITY_HOLDING,GHS,234627.14,234627.14,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-08-12,2028-07-16,2028-07-16,0.2141,FIXED,234627.14,BR-001,15,GHGGB8304256
SECURITY.POSITION/3005840,SECURITY_HOLDING,GHS,238970.11,238970.11,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-11,2026-09-15,2026-09-15,0.2209,FIXED,238970.11,BR-001,15,GHGGB1536525
SECURITY.POSITION/3005841,SECURITY_HOLDING,GHS,140990.56,140990.56,SBL-SOV-017052,SEC.BOND.5Y,1205,2025-03-09,2030-02-11,2030-02-11,0.2197,FIXED,140990.56,BR-001,15,GHGGB8947476
SECURITY.POSITION/3005842,SECURITY_HOLDING,GHS,227133.84,227133.84,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-18,2026-09-22,2026-09-22,0.2177,FIXED,227133.84,BR-001,15,GHGGB8449755
SECURITY.POSITION/3005844,SECURITY_HOLDING,GHS,105675.72,105675.72,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-11,2026-10-16,2026-10-16,0.2106,FIXED,105675.72,BR-001,15,GHGGB5917712
SECURITY.POSITION/3005845,SECURITY_HOLDING,GHS,327651.65,327651.65,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-28,2027-11-02,2027-11-02,0.2231,FIXED,327651.65,BR-001,15,GHGGB3271492
SECURITY.POSITION/3005846,SECURITY_HOLDING,GHS,46005.57,46005.57,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-02-06,2031-12-16,2031-12-16,0.2367,FIXED,46005.57,BR-001,15,GHGGB8147607
SECURITY.POSITION/3005847,SECURITY_HOLDING,GHS,141491.26,141491.26,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-30,2026-12-09,2026-12-09,0.2359,FIXED,141491.26,BR-001,15,GHGGB9221315
SECURITY.POSITION/3005848,SECURITY_HOLDING,GHS,49002.74,49002.74,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-02-22,2032-12-31,2032-12-31,0.2366,FIXED,49002.74,BR-001,15,GHGGB2852479
SECURITY.POSITION/3005849,SECURITY_HOLDING,GHS,22594.03,22594.03,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-09-27,2030-08-06,2030-08-06,0.24,FIXED,22594.03,BR-001,15,GHGGB2736244
SECURITY.POSITION/3005850,SECURITY_HOLDING,GHS,56135.56,56135.56,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-21,2030-08-30,2030-08-30,0.235,FIXED,56135.56,BR-001,15,GHGGB7538230
SECURITY.POSITION/3005852,SECURITY_HOLDING,GHS,12709.19,12709.19,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-07-21,2033-05-29,2033-05-29,0.2378,FIXED,12709.19,BR-001,15,GHGGB3566889
SECURITY.POSITION/3005891,SECURITY_HOLDING,GHS,1131466.69,1131466.69,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-13,2027-01-03,2027-01-03,0.1878,FIXED,1131466.69,BR-001,14,GHGGB2199879
SECURITY.POSITION/3005892,SECURITY_HOLDING,GHS,864163.50,864163.50,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-02-10,2027-01-31,2027-01-31,0.1947,FIXED,864163.50,BR-001,14,GHGGB1014808
SECURITY.POSITION/3005894,SECURITY_HOLDING,GHS,188869.72,188869.72,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-03-17,2027-03-07,2027-03-07,0.199,FIXED,188869.72,BR-001,14,GHGGB4832684
SECURITY.POSITION/3005895,SECURITY_HOLDING,GHS,514979.76,514979.76,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-07-28,2026-07-18,2026-07-18,0.1947,FIXED,514979.76,BR-001,14,GHGGB7832598
SECURITY.POSITION/3005897,SECURITY_HOLDING,GHS,279263.21,279263.21,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-05,2026-12-26,2026-12-26,0.196,FIXED,279263.21,BR-001,14,GHGGB9034841
SECURITY.POSITION/3005898,SECURITY_HOLDING,GHS,595035.40,595035.40,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-14,2027-01-04,2027-01-04,0.197,FIXED,595035.40,BR-001,14,GHGGB2928743
SECURITY.POSITION/3005900,SECURITY_HOLDING,GHS,125585.44,125585.44,SBL-SOV-017052,SEC.BOND.5Y,1205,2025-02-05,2030-01-10,2030-01-10,0.2252,FIXED,125585.44,BR-001,14,GHGGB9572966
SECURITY.POSITION/3005901,SECURITY_HOLDING,GHS,73504.61,73504.61,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-06-07,2029-05-12,2029-05-12,0.2214,FIXED,73504.61,BR-001,14,GHGGB4156256
SECURITY.POSITION/3005902,SECURITY_HOLDING,GHS,409804.60,409804.60,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-06-01,2027-05-06,2027-05-06,0.222,FIXED,409804.60,BR-001,14,GHGGB3907808
SECURITY.POSITION/3005903,SECURITY_HOLDING,GHS,356296.56,356296.56,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-22,2026-10-27,2026-10-27,0.2176,FIXED,356296.56,BR-001,14,GHGGB7661883
SECURITY.POSITION/3005908,SECURITY_HOLDING,GHS,323266.11,323266.11,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-09-13,2027-08-18,2027-08-18,0.2183,FIXED,323266.11,BR-001,14,GHGGB3808239
SECURITY.POSITION/3005909,SECURITY_HOLDING,GHS,1818.50,1818.50,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-09-11,2027-08-16,2027-08-16,0.2252,FIXED,1818.50,BR-001,14,GHGGB9212468
SECURITY.POSITION/3005910,SECURITY_HOLDING,GHS,320032.71,320032.71,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-19,2026-09-23,2026-09-23,0.2152,FIXED,320032.71,BR-001,14,GHGGB6193737
SECURITY.POSITION/3005912,SECURITY_HOLDING,GHS,47327.95,47327.95,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-06-14,2033-04-22,2033-04-22,0.2319,FIXED,47327.95,BR-001,14,GHGGB6687762
SECURITY.POSITION/3005913,SECURITY_HOLDING,GHS,156514.62,156514.62,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-04-15,2033-02-21,2033-02-21,0.2351,FIXED,156514.62,BR-001,14,GHGGB7267910
SECURITY.POSITION/3005914,SECURITY_HOLDING,GHS,62664.61,62664.61,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-09-21,2033-07-30,2033-07-30,0.2393,FIXED,62664.61,BR-001,14,GHGGB6565512
SECURITY.POSITION/3005916,SECURITY_HOLDING,GHS,52395.72,52395.72,SBL-SOV-017052,SEC.BOND.10Y,1206,2024-07-20,2034-05-29,2034-05-29,0.2352,FIXED,52395.72,BR-001,14,GHGGB3607702
SECURITY.POSITION/3005917,SECURITY_HOLDING,GHS,47537.10,47537.10,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-02-23,2030-01-01,2030-01-01,0.2386,FIXED,47537.10,BR-001,14,GHGGB7176990
SECURITY.POSITION/3005918,SECURITY_HOLDING,GHS,45596.32,45596.32,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-03-05,2027-01-12,2027-01-12,0.2406,FIXED,45596.32,BR-001,14,GHGGB8806214
SECURITY.POSITION/3005943,SECURITY_HOLDING,GHS,160214.52,160214.52,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-01-16,2027-01-06,2027-01-06,0.1906,FIXED,160214.52,BR-001,13,GHGGB6409079
SECURITY.POSITION/3005945,SECURITY_HOLDING,GHS,2067538.82,2067538.82,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-09-11,2026-09-01,2026-09-01,0.1992,FIXED,2067538.82,BR-001,13,GHGGB3664435
SECURITY.POSITION/3005947,SECURITY_HOLDING,GHS,775153.62,775153.62,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-03-26,2027-03-16,2027-03-16,0.1951,FIXED,775153.62,BR-001,13,GHGGB4157753
SECURITY.POSITION/3005948,SECURITY_HOLDING,GHS,636563.15,636563.15,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-08-05,2026-07-26,2026-07-26,0.1954,FIXED,636563.15,BR-001,13,GHGGB1722461
SECURITY.POSITION/3005950,SECURITY_HOLDING,GHS,616474.74,616474.74,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-09-06,2026-08-27,2026-08-27,0.197,FIXED,616474.74,BR-001,13,GHGGB9901869
SECURITY.POSITION/3005952,SECURITY_HOLDING,GHS,1498065.55,1498065.55,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-02-19,2028-01-24,2028-01-24,0.2169,FIXED,1498065.55,BR-001,13,GHGGB1075639
SECURITY.POSITION/3005953,SECURITY_HOLDING,GHS,297748.23,297748.23,SBL-SOV-017052,SEC.BOND.5Y,1205,2025-02-09,2030-01-14,2030-01-14,0.2183,FIXED,297748.23,BR-001,13,GHGGB3107198
SECURITY.POSITION/3005954,SECURITY_HOLDING,GHS,547933.30,547933.30,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-06-28,2029-06-02,2029-06-02,0.2164,FIXED,547933.30,BR-001,13,GHGGB9477547
SECURITY.POSITION/3005956,SECURITY_HOLDING,GHS,1097940.04,1097940.04,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-08-28,2028-08-01,2028-08-01,0.2157,FIXED,1097940.04,BR-001,13,GHGGB3844449
SECURITY.POSITION/3005957,SECURITY_HOLDING,GHS,1186188.93,1186188.93,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-13,2027-03-18,2027-03-18,0.2168,FIXED,1186188.93,BR-001,13,GHGGB4269100
SECURITY.POSITION/3005958,SECURITY_HOLDING,GHS,521183.93,521183.93,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-10-28,2029-10-02,2029-10-02,0.2145,FIXED,521183.93,BR-001,13,GHGGB4024232
